
25,0.00237529691211,1,0
25,0.00950118764846,1,0
25,0.0166270783848,1,0
25,0.0237529691211,1,0
25,0.0261282660333,1,0
25,0.0332541567696,1,0
25,0.0403800475059,1,0
25,0.0427553444181,1,0
25,0.0498812351544,1,0
25,0.0570071258907,1,0
25,0.0641330166271,1,0
25,0.0712589073634,1,0
25,0.0783847980998,1,0
25,0.0855106888361,1,0
25,0.0878859857482,1,0
25,0.0950118764846,1,0
25,0.102137767221,1,0
25,0.109263657957,1,0
25,0.116389548694,1,0
25,0.121140142518,1,0
25,0.130641330166,1,0
25,0.133016627078,1,0
25,0.140142517815,1,0
25,0.147268408551,1,0
25,0.1567695962,1,0
25,0.163895486936,1,0
25,0.171021377672,1,0
25,0.178147268409,1,0
25,0.185273159145,1,0
25,0.192399049881,1,0
25,0.199524940618,1,0
25,0.206650831354,1,0
25,0.209026128266,1,0
25,0.216152019002,1,0
25,0.223277909739,1,0
25,0.230403800475,1,0
25,0.237529691211,1,0
25,0.242280285036,1,0
25,0.251781472684,1,0
25,0.254156769596,1,0
25,0.261282660333,1,0
25,0.263657957245,1,0
25,0.270783847981,1,0
25,0.277909738717,1,0
25,0.285035629454,1,0
25,0.29216152019,1,0
25,0.299287410926,1,0
25,0.306413301663,1,0
25,0.313539192399,1,0
25,0.320665083135,1,0
25,0.323040380048,1,0
25,0.330166270784,1,0
25,0.339667458432,1,0
25,0.344418052257,1,0
25,0.353919239905,1,0
25,0.356294536817,1,0
25,0.363420427553,1,0
25,0.37054631829,1,0
25,0.377672209026,0,-1
25,0.380047505938,0,-1
25,0.387173396675,0,-1
25,0.391923990499,0,-1
25,0.399049881235,0,-1
25,0.406175771971,0,-1
25,0.408551068884,0,-1
25,0.41567695962,0,-1
25,0.422802850356,0,-1
25,0.427553444181,0,-1
25,0.434679334917,1,0
25,0.441805225653,1,0
25,0.44893111639,1,0
25,0.456057007126,1,0
25,0.463182897862,1,0
25,0.470308788599,1,0
25,0.477434679335,1,0
25,0.484560570071,1,0
25,0.49406175772,1,0
25,0.501187648456,1,0
25,0.508313539192,1,0
25,0.515439429929,1,0
25,0.517814726841,1,0
25,0.524940617577,1,0
25,0.532066508314,1,0
25,0.536817102138,1,0
25,0.543942992874,1,0
25,0.55106888361,1,0
25,0.560570071259,1,0
25,0.567695961995,1,0
25,0.574821852732,1,0
25,0.581947743468,1,0
25,0.589073634204,1,0
25,0.596199524941,1,0
25,0.603325415677,1,0
25,0.610451306413,1,0
25,0.61757719715,1,0
25,0.622327790974,1,0
25,0.631828978622,2,0
25,0.638954869359,2,0
25,0.646080760095,2,0
25,0.653206650831,2,0
25,0.655581947743,2,0
25,0.66270783848,2,0
25,0.669833729216,2,0
25,0.679334916865,2,0
25,0.686460807601,2,0
25,0.691211401425,2,0
25,0.698337292162,2,0
25,0.705463182898,2,0
25,0.712589073634,2,0
25,0.719714964371,2,0
25,0.726840855107,2,0
25,0.729216152019,2,0
25,0.736342042755,2,0
25,0.743467933492,2,0
25,0.750593824228,2,0
25,0.757719714964,2,0
25,0.764845605701,2,0
25,0.771971496437,2,0
25,0.779097387173,2,0
25,0.78622327791,2,0
25,0.793349168646,2,0
25,0.800475059382,2,0
25,0.805225653207,2,0
25,0.814726840855,2,0
25,0.821852731591,2,0
25,0.828978622328,2,0
25,0.83135391924,2,0
25,0.840855106888,2,0
25,0.847980997625,2,0
25,0.855106888361,2,0
25,0.862232779097,2,0
25,0.86460807601,2,0
25,0.871733966746,1,0
25,0.878859857482,1,0
25,0.881235154394,1,0
25,0.888361045131,1,0
25,0.895486935867,1,0
25,0.902612826603,1,0
25,0.90973871734,1,0
25,0.916864608076,1,0
25,0.9216152019,1,0
25,0.931116389549,1,0
25,0.933491686461,1,0
25,0.940617577197,1,0
25,0.947743467933,1,0
25,0.95486935867,1,0
25,0.961995249406,1,0
25,0.971496437055,1,0
25,0.973871733967,1,0
25,0.980997624703,1,0
25,0.985748218527,1,0
25,0.992874109264,1,0
25,1.0,1,0
25,0.00237529691211,1,0
25,0.00950118764846,1,0
25,0.0166270783848,1,0
25,0.0237529691211,1,0
25,0.0261282660333,1,0
25,0.0332541567696,1,0
25,0.0403800475059,1,0
25,0.0427553444181,1,0
25,0.0498812351544,1,0
25,0.0570071258907,1,0
25,0.0641330166271,1,0
25,0.0712589073634,1,0
25,0.0783847980998,1,0
25,0.0855106888361,1,0
25,0.0878859857482,1,0
25,0.0950118764846,1,0
25,0.102137767221,1,0
25,0.109263657957,1,0
25,0.116389548694,1,0
25,0.121140142518,1,0
25,0.130641330166,1,0
25,0.133016627078,1,0
25,0.140142517815,1,0
25,0.147268408551,1,0
25,0.1567695962,1,0
25,0.163895486936,1,0
25,0.171021377672,1,0
25,0.178147268409,1,0
25,0.185273159145,1,0
25,0.192399049881,1,0
25,0.199524940618,1,0
25,0.206650831354,1,0
25,0.209026128266,1,0
25,0.216152019002,1,0
25,0.223277909739,1,0
25,0.230403800475,1,0
25,0.237529691211,1,0
25,0.242280285036,1,0
25,0.251781472684,1,0
25,0.254156769596,1,0
25,0.261282660333,1,0
25,0.263657957245,1,0
25,0.270783847981,1,0
25,0.277909738717,1,0
25,0.285035629454,1,0
25,0.29216152019,1,0
25,0.299287410926,2,0
25,0.306413301663,1,0
25,0.313539192399,1,0
25,0.320665083135,1,0
25,0.323040380048,0,2
25,0.330166270784,0,2
25,0.339667458432,0,2
25,0.344418052257,2,0
25,0.353919239905,0,2
25,0.356294536817,1,0
25,0.363420427553,1,0
25,0.37054631829,1,0
25,0.377672209026,1,0
25,0.380047505938,1,0
25,0.387173396675,1,0
25,0.391923990499,2,0
25,0.399049881235,1,0
25,0.406175771971,-2,-2
25,0.408551068884,1,0
25,0.41567695962,2,0
25,0.422802850356,1,0
25,0.427553444181,1,0
25,0.434679334917,2,0
25,0.441805225653,1,0
25,0.44893111639,1,0
25,0.456057007126,2,0
25,0.463182897862,1,0
25,0.470308788599,1,0
25,0.477434679335,1,0
25,0.484560570071,1,0
25,0.49406175772,1,0
25,0.501187648456,1,0
25,0.508313539192,2,0
25,0.515439429929,1,0
25,0.517814726841,1,0
25,0.524940617577,1,0
25,0.532066508314,2,0
25,0.536817102138,1,0
25,0.543942992874,2,0
25,0.55106888361,2,0
25,0.560570071259,2,0
25,0.567695961995,2,0
25,0.574821852732,1,0
25,0.581947743468,1,0
25,0.589073634204,2,0
25,0.596199524941,1,0
25,0.603325415677,1,0
25,0.610451306413,1,0
25,0.61757719715,1,0
25,0.622327790974,2,0
25,0.631828978622,1,0
25,0.638954869359,1,0
25,0.646080760095,2,0
25,0.653206650831,2,0
25,0.655581947743,1,0
25,0.66270783848,1,0
25,0.669833729216,2,0
25,0.679334916865,2,0
25,0.686460807601,2,0
25,0.691211401425,1,0
25,0.698337292162,1,0
25,0.705463182898,1,0
25,0.712589073634,1,0
25,0.719714964371,1,0
25,0.726840855107,2,0
25,0.729216152019,2,0
25,0.736342042755,1,0
25,0.743467933492,1,0
25,0.750593824228,1,0
25,0.757719714964,2,0
25,0.764845605701,1,0
25,0.771971496437,1,0
25,0.779097387173,1,0
25,0.78622327791,2,0
25,0.793349168646,1,0
25,0.800475059382,1,0
25,0.805225653207,1,0
25,0.814726840855,1,0
25,0.821852731591,1,0
25,0.828978622328,1,0
25,0.83135391924,1,0
25,0.840855106888,1,0
25,0.847980997625,1,0
25,0.855106888361,1,0
25,0.862232779097,1,0
25,0.86460807601,1,0
25,0.871733966746,1,0
25,0.878859857482,2,0
25,0.881235154394,1,0
25,0.888361045131,1,0
25,0.895486935867,1,0
25,0.902612826603,1,0
25,0.90973871734,1,0
25,0.916864608076,1,0
25,0.9216152019,1,0
25,0.931116389549,1,0
25,0.933491686461,1,0
25,0.940617577197,1,0
25,0.947743467933,1,0
25,0.95486935867,1,0
25,0.961995249406,1,0
25,0.971496437055,1,0
25,0.973871733967,1,0
25,0.980997624703,1,0
25,0.985748218527,1,0
25,0.992874109264,1,0
25,1.0,2,0
